geoid,geography_name,county,county_neighbor,county_name
0550000US08023,Costilla County (Unincorporated),08023,08023,"Costilla County, CO"
0550000US08023,Costilla County (Unincorporated),08023,08055,"Huerfano County, CO"
0550000US08023,Costilla County (Unincorporated),08023,08071,"Las Animas County, CO"
0550000US08023,Costilla County (Unincorporated),08023,35007,"Colfax County, NM"
0550000US08023,Costilla County (Unincorporated),08023,35055,"Taos County, NM"
0550000US08025,Crowley County (Unincorporated),08025,08025,"Crowley County, CO"
0550000US08025,Crowley County (Unincorporated),08025,08041,"El Paso County, CO"
0550000US08025,Crowley County (Unincorporated),08025,08061,"Kiowa County, CO"
0550000US08025,Crowley County (Unincorporated),08025,08073,"Lincoln County, CO"
0550000US08025,Crowley County (Unincorporated),08025,08089,"Otero County, CO"
0550000US08025,Crowley County (Unincorporated),08025,08101,"Pueblo County, CO"
0550000US08027,Custer County (Unincorporated),08027,08027,"Custer County, CO"
0550000US08027,Custer County (Unincorporated),08027,08043,"Fremont County, CO"
0550000US08027,Custer County (Unincorporated),08027,08055,"Huerfano County, CO"
0550000US08027,Custer County (Unincorporated),08027,08101,"Pueblo County, CO"
0550000US08027,Custer County (Unincorporated),08027,08109,"Saguache County, CO"
0550000US08029,Delta County (Unincorporated),08029,08029,"Delta County, CO"
0550000US08029,Delta County (Unincorporated),08029,08051,"Gunnison County, CO"
0550000US08029,Delta County (Unincorporated),08029,08077,"Mesa County, CO"
0550000US08029,Delta County (Unincorporated),08029,08085,"Montrose County, CO"
0550000US08033,Dolores County (Unincorporated),08033,08033,"Dolores County, CO"
0550000US08033,Dolores County (Unincorporated),08033,08067,"La Plata County, CO"
0550000US08033,Dolores County (Unincorporated),08033,08083,"Montezuma County, CO"
0550000US08033,Dolores County (Unincorporated),08033,08111,"San Juan County, CO"
0550000US08033,Dolores County (Unincorporated),08033,08113,"San Miguel County, CO"
0550000US08033,Dolores County (Unincorporated),08033,49037,"San Juan County, UT"
0550000US08035,Douglas County (Unincorporated),08035,08005,"Arapahoe County, CO"
0550000US08035,Douglas County (Unincorporated),08035,08035,"Douglas County, CO"
0550000US08035,Douglas County (Unincorporated),08035,08039,"Elbert County, CO"
0550000US08035,Douglas County (Unincorporated),08035,08041,"El Paso County, CO"
0550000US08035,Douglas County (Unincorporated),08035,08059,"Jefferson County, CO"
0550000US08035,Douglas County (Unincorporated),08035,08119,"Teller County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08037,"Eagle County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08045,"Garfield County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08049,"Grand County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08065,"Lake County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08097,"Pitkin County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08107,"Routt County, CO"
0550000US08037,Eagle County (Unincorporated),08037,08117,"Summit County, CO"
0550000US08039,Elbert County (Unincorporated),08039,08005,"Arapahoe County, CO"
0550000US08039,Elbert County (Unincorporated),08039,08035,"Douglas County, CO"
0550000US08039,Elbert County (Unincorporated),08039,08039,"Elbert County, CO"
0550000US08039,Elbert County (Unincorporated),08039,08041,"El Paso County, CO"
0550000US08039,Elbert County (Unincorporated),08039,08073,"Lincoln County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08025,"Crowley County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08035,"Douglas County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08039,"Elbert County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08041,"El Paso County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08043,"Fremont County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08073,"Lincoln County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08101,"Pueblo County, CO"
0550000US08041,El Paso County (Unincorporated),08041,08119,"Teller County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08015,"Chaffee County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08027,"Custer County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08041,"El Paso County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08043,"Fremont County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08093,"Park County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08101,"Pueblo County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08109,"Saguache County, CO"
0550000US08043,Fremont County (Unincorporated),08043,08119,"Teller County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08037,"Eagle County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08045,"Garfield County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08077,"Mesa County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08097,"Pitkin County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08103,"Rio Blanco County, CO"
0550000US08045,Garfield County (Unincorporated),08045,08107,"Routt County, CO"
0550000US08045,Garfield County (Unincorporated),08045,49019,"Grand County, UT"
0550000US08045,Garfield County (Unincorporated),08045,49047,"Uintah County, UT"
0550000US08047,Gilpin County (Unincorporated),08047,08013,"Boulder County, CO"
0550000US08047,Gilpin County (Unincorporated),08047,08019,"Clear Creek County, CO"
0550000US08047,Gilpin County (Unincorporated),08047,08047,"Gilpin County, CO"
0550000US08047,Gilpin County (Unincorporated),08047,08049,"Grand County, CO"
0550000US08047,Gilpin County (Unincorporated),08047,08059,"Jefferson County, CO"
0550000US08049,Grand County (Unincorporated),08049,08013,"Boulder County, CO"
0550000US08049,Grand County (Unincorporated),08049,08019,"Clear Creek County, CO"
0550000US08049,Grand County (Unincorporated),08049,08037,"Eagle County, CO"
0550000US08049,Grand County (Unincorporated),08049,08047,"Gilpin County, CO"
0550000US08049,Grand County (Unincorporated),08049,08049,"Grand County, CO"
0550000US08049,Grand County (Unincorporated),08049,08057,"Jackson County, CO"
0550000US08049,Grand County (Unincorporated),08049,08069,"Larimer County, CO"
0550000US08049,Grand County (Unincorporated),08049,08107,"Routt County, CO"
0550000US08049,Grand County (Unincorporated),08049,08117,"Summit County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08015,"Chaffee County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08029,"Delta County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08051,"Gunnison County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08053,"Hinsdale County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08077,"Mesa County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08085,"Montrose County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08091,"Ouray County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08097,"Pitkin County, CO"
0550000US08051,Gunnison County (Unincorporated),08051,08109,"Saguache County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08007,"Archuleta County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08051,"Gunnison County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08053,"Hinsdale County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08067,"La Plata County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08079,"Mineral County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08091,"Ouray County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08109,"Saguache County, CO"
0550000US08053,Hinsdale County (Unincorporated),08053,08111,"San Juan County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08003,"Alamosa County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08023,"Costilla County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08027,"Custer County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08055,"Huerfano County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08071,"Las Animas County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08101,"Pueblo County, CO"
0550000US08055,Huerfano County (Unincorporated),08055,08109,"Saguache County, CO"
0550000US08057,Jackson County (Unincorporated),08057,08049,"Grand County, CO"
0550000US08057,Jackson County (Unincorporated),08057,08057,"Jackson County, CO"
0550000US08057,Jackson County (Unincorporated),08057,08069,"Larimer County, CO"
0550000US08057,Jackson County (Unincorporated),08057,08107,"Routt County, CO"
0550000US08057,Jackson County (Unincorporated),08057,56001,"Albany County, WY"
0550000US08057,Jackson County (Unincorporated),08057,56007,"Carbon County, WY"
0550000US08059,Jefferson County (Unincorporated),08059,08001,"Adams County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08005,"Arapahoe County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08013,"Boulder County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08014,"Broomfield County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08019,"Clear Creek County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08031,"Denver County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08035,"Douglas County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08047,"Gilpin County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08059,"Jefferson County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08093,"Park County, CO"
0550000US08059,Jefferson County (Unincorporated),08059,08119,"Teller County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08011,"Bent County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08017,"Cheyenne County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08025,"Crowley County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08061,"Kiowa County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08073,"Lincoln County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08089,"Otero County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,08099,"Prowers County, CO"
0550000US08061,Kiowa County (Unincorporated),08061,20071,"Greeley County, KS"
0550000US08063,Kit Carson County (Unincorporated),08063,08017,"Cheyenne County, CO"
0550000US08063,Kit Carson County (Unincorporated),08063,08063,"Kit Carson County, CO"
0550000US08063,Kit Carson County (Unincorporated),08063,08073,"Lincoln County, CO"
0550000US08063,Kit Carson County (Unincorporated),08063,08121,"Washington County, CO"
0550000US08063,Kit Carson County (Unincorporated),08063,08125,"Yuma County, CO"
0550000US08063,Kit Carson County (Unincorporated),08063,20023,"Cheyenne County, KS"
0550000US08063,Kit Carson County (Unincorporated),08063,20181,"Sherman County, KS"
0550000US08063,Kit Carson County (Unincorporated),08063,20199,"Wallace County, KS"
0550000US08065,Lake County (Unincorporated),08065,08015,"Chaffee County, CO"
0550000US08065,Lake County (Unincorporated),08065,08037,"Eagle County, CO"
0550000US08065,Lake County (Unincorporated),08065,08065,"Lake County, CO"
0550000US08065,Lake County (Unincorporated),08065,08093,"Park County, CO"
0550000US08065,Lake County (Unincorporated),08065,08097,"Pitkin County, CO"
0550000US08065,Lake County (Unincorporated),08065,08117,"Summit County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08007,"Archuleta County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08033,"Dolores County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08053,"Hinsdale County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08067,"La Plata County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08083,"Montezuma County, CO"
0550000US08067,La Plata County (Unincorporated),08067,08111,"San Juan County, CO"
0550000US08067,La Plata County (Unincorporated),08067,35045,"San Juan County, NM"
0550000US08069,Larimer County (Unincorporated),08069,08013,"Boulder County, CO"
0550000US08069,Larimer County (Unincorporated),08069,08049,"Grand County, CO"
0550000US08069,Larimer County (Unincorporated),08069,08057,"Jackson County, CO"
0550000US08069,Larimer County (Unincorporated),08069,08069,"Larimer County, CO"
0550000US08069,Larimer County (Unincorporated),08069,08123,"Weld County, CO"
0550000US08069,Larimer County (Unincorporated),08069,56001,"Albany County, WY"
0550000US08069,Larimer County (Unincorporated),08069,56021,"Laramie County, WY"
0550000US08071,Las Animas County (Unincorporated),08071,08009,"Baca County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08011,"Bent County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08023,"Costilla County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08055,"Huerfano County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08071,"Las Animas County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08089,"Otero County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,08101,"Pueblo County, CO"
0550000US08071,Las Animas County (Unincorporated),08071,35007,"Colfax County, NM"
0550000US08071,Las Animas County (Unincorporated),08071,35059,"Union County, NM"
0550000US08073,Lincoln County (Unincorporated),08073,08005,"Arapahoe County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08017,"Cheyenne County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08025,"Crowley County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08039,"Elbert County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08041,"El Paso County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08061,"Kiowa County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08063,"Kit Carson County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08073,"Lincoln County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08101,"Pueblo County, CO"
0550000US08073,Lincoln County (Unincorporated),08073,08121,"Washington County, CO"
0550000US08075,Logan County (Unincorporated),08075,08075,"Logan County, CO"
0550000US08075,Logan County (Unincorporated),08075,08087,"Morgan County, CO"
0550000US08075,Logan County (Unincorporated),08075,08095,"Phillips County, CO"
0550000US08075,Logan County (Unincorporated),08075,08115,"Sedgwick County, CO"
0550000US08075,Logan County (Unincorporated),08075,08121,"Washington County, CO"
0550000US08075,Logan County (Unincorporated),08075,08123,"Weld County, CO"
0550000US08075,Logan County (Unincorporated),08075,08125,"Yuma County, CO"
0550000US08075,Logan County (Unincorporated),08075,31033,"Cheyenne County, NE"
0550000US08075,Logan County (Unincorporated),08075,31105,"Kimball County, NE"
0550000US08077,Mesa County (Unincorporated),08077,08029,"Delta County, CO"
0550000US08077,Mesa County (Unincorporated),08077,08045,"Garfield County, CO"
0550000US08077,Mesa County (Unincorporated),08077,08051,"Gunnison County, CO"
0550000US08077,Mesa County (Unincorporated),08077,08077,"Mesa County, CO"
0550000US08077,Mesa County (Unincorporated),08077,08085,"Montrose County, CO"
0550000US08077,Mesa County (Unincorporated),08077,08097,"Pitkin County, CO"
0550000US08077,Mesa County (Unincorporated),08077,49019,"Grand County, UT"
0550000US08077,Mesa County (Unincorporated),08077,49037,"San Juan County, UT"
0550000US08079,Mineral County (Unincorporated),08079,08007,"Archuleta County, CO"
0550000US08079,Mineral County (Unincorporated),08079,08053,"Hinsdale County, CO"
0550000US08079,Mineral County (Unincorporated),08079,08079,"Mineral County, CO"
0550000US08079,Mineral County (Unincorporated),08079,08105,"Rio Grande County, CO"
0550000US08079,Mineral County (Unincorporated),08079,08109,"Saguache County, CO"
0550000US08081,Moffat County (Unincorporated),08081,08081,"Moffat County, CO"
0550000US08081,Moffat County (Unincorporated),08081,08103,"Rio Blanco County, CO"
0550000US08081,Moffat County (Unincorporated),08081,08107,"Routt County, CO"
0550000US08081,Moffat County (Unincorporated),08081,49009,"Daggett County, UT"
0550000US08081,Moffat County (Unincorporated),08081,49047,"Uintah County, UT"
0550000US08081,Moffat County (Unincorporated),08081,56007,"Carbon County, WY"
0550000US08081,Moffat County (Unincorporated),08081,56037,"Sweetwater County, WY"
0550000US08083,Montezuma County (Unincorporated),08083,04001,"Apache County, AZ"
0550000US08083,Montezuma County (Unincorporated),08083,08033,"Dolores County, CO"
0550000US08083,Montezuma County (Unincorporated),08083,08067,"La Plata County, CO"
0550000US08083,Montezuma County (Unincorporated),08083,08083,"Montezuma County, CO"
0550000US08083,Montezuma County (Unincorporated),08083,08111,"San Juan County, CO"
0550000US08083,Montezuma County (Unincorporated),08083,35045,"San Juan County, NM"
0550000US08083,Montezuma County (Unincorporated),08083,49037,"San Juan County, UT"
0550000US08085,Montrose County (Unincorporated),08085,08029,"Delta County, CO"
0550000US08085,Montrose County (Unincorporated),08085,08051,"Gunnison County, CO"
0550000US08085,Montrose County (Unincorporated),08085,08077,"Mesa County, CO"
0550000US08085,Montrose County (Unincorporated),08085,08085,"Montrose County, CO"
0550000US08085,Montrose County (Unincorporated),08085,08091,"Ouray County, CO"
0550000US08085,Montrose County (Unincorporated),08085,08113,"San Miguel County, CO"
0550000US08085,Montrose County (Unincorporated),08085,49019,"Grand County, UT"
0550000US08085,Montrose County (Unincorporated),08085,49037,"San Juan County, UT"
0550000US08087,Morgan County (Unincorporated),08087,08001,"Adams County, CO"
0550000US08087,Morgan County (Unincorporated),08087,08075,"Logan County, CO"
0550000US08087,Morgan County (Unincorporated),08087,08087,"Morgan County, CO"
0550000US08087,Morgan County (Unincorporated),08087,08121,"Washington County, CO"
0550000US08087,Morgan County (Unincorporated),08087,08123,"Weld County, CO"
0550000US08089,Otero County (Unincorporated),08089,08011,"Bent County, CO"
0550000US08089,Otero County (Unincorporated),08089,08025,"Crowley County, CO"
0550000US08089,Otero County (Unincorporated),08089,08061,"Kiowa County, CO"
0550000US08089,Otero County (Unincorporated),08089,08071,"Las Animas County, CO"
0550000US08089,Otero County (Unincorporated),08089,08089,"Otero County, CO"
0550000US08089,Otero County (Unincorporated),08089,08101,"Pueblo County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08051,"Gunnison County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08053,"Hinsdale County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08085,"Montrose County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08091,"Ouray County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08111,"San Juan County, CO"
0550000US08091,Ouray County (Unincorporated),08091,08113,"San Miguel County, CO"
0550000US08093,Park County (Unincorporated),08093,08015,"Chaffee County, CO"
0550000US08093,Park County (Unincorporated),08093,08019,"Clear Creek County, CO"
0550000US08093,Park County (Unincorporated),08093,08043,"Fremont County, CO"
0550000US08093,Park County (Unincorporated),08093,08059,"Jefferson County, CO"
0550000US08093,Park County (Unincorporated),08093,08065,"Lake County, CO"
0550000US08093,Park County (Unincorporated),08093,08093,"Park County, CO"
0550000US08093,Park County (Unincorporated),08093,08117,"Summit County, CO"
0550000US08093,Park County (Unincorporated),08093,08119,"Teller County, CO"
0550000US08095,Phillips County (Unincorporated),08095,08075,"Logan County, CO"
0550000US08095,Phillips County (Unincorporated),08095,08095,"Phillips County, CO"
0550000US08095,Phillips County (Unincorporated),08095,08115,"Sedgwick County, CO"
0550000US08095,Phillips County (Unincorporated),08095,08125,"Yuma County, CO"
0550000US08095,Phillips County (Unincorporated),08095,31029,"Chase County, NE"
0550000US08095,Phillips County (Unincorporated),08095,31135,"Perkins County, NE"
0550000US08097,Pitkin County (Unincorporated),08097,08015,"Chaffee County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08037,"Eagle County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08045,"Garfield County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08051,"Gunnison County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08065,"Lake County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08077,"Mesa County, CO"
0550000US08097,Pitkin County (Unincorporated),08097,08097,"Pitkin County, CO"
0550000US08099,Prowers County (Unincorporated),08099,08009,"Baca County, CO"
0550000US08099,Prowers County (Unincorporated),08099,08011,"Bent County, CO"
0550000US08099,Prowers County (Unincorporated),08099,08061,"Kiowa County, CO"
0550000US08099,Prowers County (Unincorporated),08099,08099,"Prowers County, CO"
0550000US08099,Prowers County (Unincorporated),08099,20071,"Greeley County, KS"
0550000US08099,Prowers County (Unincorporated),08099,20075,"Hamilton County, KS"
0550000US08099,Prowers County (Unincorporated),08099,20187,"Stanton County, KS"
0550000US08101,Pueblo County (Unincorporated),08101,08025,"Crowley County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08027,"Custer County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08041,"El Paso County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08043,"Fremont County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08055,"Huerfano County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08071,"Las Animas County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08073,"Lincoln County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08089,"Otero County, CO"
0550000US08101,Pueblo County (Unincorporated),08101,08101,"Pueblo County, CO"
0550000US08103,Rio Blanco County (Unincorporated),08103,08045,"Garfield County, CO"
0550000US08103,Rio Blanco County (Unincorporated),08103,08081,"Moffat County, CO"
0550000US08103,Rio Blanco County (Unincorporated),08103,08103,"Rio Blanco County, CO"
0550000US08103,Rio Blanco County (Unincorporated),08103,08107,"Routt County, CO"
0550000US08103,Rio Blanco County (Unincorporated),08103,49047,"Uintah County, UT"
0550000US08105,Rio Grande County (Unincorporated),08105,08003,"Alamosa County, CO"
0550000US08105,Rio Grande County (Unincorporated),08105,08007,"Archuleta County, CO"
0550000US08105,Rio Grande County (Unincorporated),08105,08021,"Conejos County, CO"
0550000US08105,Rio Grande County (Unincorporated),08105,08079,"Mineral County, CO"
0550000US08105,Rio Grande County (Unincorporated),08105,08105,"Rio Grande County, CO"
0550000US08105,Rio Grande County (Unincorporated),08105,08109,"Saguache County, CO"
0550000US08107,Routt County (Unincorporated),08107,08037,"Eagle County, CO"
0550000US08107,Routt County (Unincorporated),08107,08045,"Garfield County, CO"
0550000US08107,Routt County (Unincorporated),08107,08049,"Grand County, CO"
0550000US08107,Routt County (Unincorporated),08107,08057,"Jackson County, CO"
0550000US08107,Routt County (Unincorporated),08107,08081,"Moffat County, CO"
0550000US08107,Routt County (Unincorporated),08107,08103,"Rio Blanco County, CO"
0550000US08107,Routt County (Unincorporated),08107,08107,"Routt County, CO"
0550000US08107,Routt County (Unincorporated),08107,56007,"Carbon County, WY"
0550000US08109,Saguache County (Unincorporated),08109,08003,"Alamosa County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08015,"Chaffee County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08027,"Custer County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08043,"Fremont County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08051,"Gunnison County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08053,"Hinsdale County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08055,"Huerfano County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08079,"Mineral County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08105,"Rio Grande County, CO"
0550000US08109,Saguache County (Unincorporated),08109,08109,"Saguache County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08033,"Dolores County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08053,"Hinsdale County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08067,"La Plata County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08083,"Montezuma County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08091,"Ouray County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08111,"San Juan County, CO"
0550000US08111,San Juan County (Unincorporated),08111,08113,"San Miguel County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,08033,"Dolores County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,08085,"Montrose County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,08091,"Ouray County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,08111,"San Juan County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,08113,"San Miguel County, CO"
0550000US08113,San Miguel County (Unincorporated),08113,49037,"San Juan County, UT"
0550000US08115,Sedgwick County (Unincorporated),08115,08075,"Logan County, CO"
0550000US08115,Sedgwick County (Unincorporated),08115,08095,"Phillips County, CO"
0550000US08115,Sedgwick County (Unincorporated),08115,08115,"Sedgwick County, CO"
0550000US08115,Sedgwick County (Unincorporated),08115,31033,"Cheyenne County, NE"
0550000US08115,Sedgwick County (Unincorporated),08115,31049,"Deuel County, NE"
0550000US08115,Sedgwick County (Unincorporated),08115,31135,"Perkins County, NE"
0550000US08117,Summit County (Unincorporated),08117,08019,"Clear Creek County, CO"
0550000US08117,Summit County (Unincorporated),08117,08037,"Eagle County, CO"
0550000US08117,Summit County (Unincorporated),08117,08049,"Grand County, CO"
0550000US08117,Summit County (Unincorporated),08117,08065,"Lake County, CO"
0550000US08117,Summit County (Unincorporated),08117,08093,"Park County, CO"
0550000US08117,Summit County (Unincorporated),08117,08117,"Summit County, CO"
0550000US08119,Teller County (Unincorporated),08119,08035,"Douglas County, CO"
0550000US08119,Teller County (Unincorporated),08119,08041,"El Paso County, CO"
0550000US08119,Teller County (Unincorporated),08119,08043,"Fremont County, CO"
0550000US08119,Teller County (Unincorporated),08119,08059,"Jefferson County, CO"
0550000US08119,Teller County (Unincorporated),08119,08093,"Park County, CO"
0550000US08119,Teller County (Unincorporated),08119,08119,"Teller County, CO"
0550000US08121,Washington County (Unincorporated),08121,08001,"Adams County, CO"
0550000US08121,Washington County (Unincorporated),08121,08005,"Arapahoe County, CO"
0550000US08121,Washington County (Unincorporated),08121,08063,"Kit Carson County, CO"
0550000US08121,Washington County (Unincorporated),08121,08073,"Lincoln County, CO"
0550000US08121,Washington County (Unincorporated),08121,08075,"Logan County, CO"
0550000US08121,Washington County (Unincorporated),08121,08087,"Morgan County, CO"
0550000US08121,Washington County (Unincorporated),08121,08121,"Washington County, CO"
0550000US08121,Washington County (Unincorporated),08121,08125,"Yuma County, CO"
0550000US08123,Weld County (Unincorporated),08123,08001,"Adams County, CO"
0550000US08123,Weld County (Unincorporated),08123,08013,"Boulder County, CO"
0550000US08123,Weld County (Unincorporated),08123,08014,"Broomfield County, CO"
0550000US08123,Weld County (Unincorporated),08123,08069,"Larimer County, CO"
0550000US08123,Weld County (Unincorporated),08123,08075,"Logan County, CO"
0550000US08123,Weld County (Unincorporated),08123,08087,"Morgan County, CO"
0550000US08123,Weld County (Unincorporated),08123,08123,"Weld County, CO"
0550000US08123,Weld County (Unincorporated),08123,31105,"Kimball County, NE"
0550000US08123,Weld County (Unincorporated),08123,56021,"Laramie County, WY"
0550000US08125,Yuma County (Unincorporated),08125,08063,"Kit Carson County, CO"
0550000US08125,Yuma County (Unincorporated),08125,08075,"Logan County, CO"
0550000US08125,Yuma County (Unincorporated),08125,08095,"Phillips County, CO"
0550000US08125,Yuma County (Unincorporated),08125,08121,"Washington County, CO"
0550000US08125,Yuma County (Unincorporated),08125,08125,"Yuma County, CO"
0550000US08125,Yuma County (Unincorporated),08125,20023,"Cheyenne County, KS"
0550000US08125,Yuma County (Unincorporated),08125,31029,"Chase County, NE"
0550000US08125,Yuma County (Unincorporated),08125,31057,"Dundy County, NE"
